MishearID,Src,Tgt,Tips,Note,OriginalFlag,DocID,URL,SpeakerID,ListenerID,Language,Tags,Envs
coffee_break_parts_similar200807_001,我が国の金融機関が保有している証券化商品には、米国のサブプライムに比べると、相対的に毀損率の小さい分野であると認識している。,我が国の金融機関が保有している証券化商品には、米国のサブプライムに比べると、相対的に既存率の小さい分野であると認識している。,金融用語の正確な把握を心がける。,金融分野の専門用語「毀損率」を「既存率」と誤記。専門用語の類似音による誤り。会議や説明会での発話。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['金融', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200807_002,交通遅延についての裏づけ書類は、申請そのものはあるが、それを証明するものは、今までは目視という形でやっていた～,交通遅延についての裏づけ書類は、申請そのものはあるが、それを証明するものは、今までは黙視という形でやっていた～,似た音の語句に注意。,「目視（見ること）」を「黙視（黙って見ること）」と誤記。発音が似ているため発生。行政手続きの説明場面。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['行政', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200807_003,住民投票が行われるのは合併問題が一番多い。それから可動堰の問題とか、原発の問題とか、切実な問題に対して住民が立ち上がり～,住民投票が行われるのは合併問題が一番多い。それから河川敷の問題とか、原発の問題とか、切実な問題に対して住民が立ち上がり～,専門用語や地名に注意。,「可動堰（ダムの一種）」を「河川敷」と誤記。公共事業や住民投票の議論で発生。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['公共事業', '行政', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200807_004,８ページの資料を見ると、全部が図面上一つに繋がっている～,８ページの資料を読んでみると、全部が図面上一つに繋がっている～,動詞の違いに注意。,「資料を見ると」を「資料を読んでみると」と誤記。発話のニュアンス違い。会議資料の説明時。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['ビジネス', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200807_005,フラワーパークは、昭和60年の科学万博に連動して、円形の大型温室を中心に、茨城県の花バラ３万株を植栽して開園された。,フラワーパークは、昭和６０年の科学万博に連動して、円形の大型オフィスを中心に、茨城県の花バラ３万株を植栽して開園された。,施設名や用途に注意。,「温室（ガラスハウス）」を「オフィス」と誤記。施設の説明時に発生。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['ビジネス', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200807_006,これらの収納対策の強化については、滞納者の利便を図るべく窓口を拡大し、全庁を挙げて滞納整理をしようと～,これらの収納対策の強化については、滞納者の利便を図るべく窓口を拡大し、全庁を挙げて対応、整理をしようと～,複合語や行政用語の正確な把握を。,「滞納整理」を「対応、整理」と分解して誤記。行政の収納対策説明時。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['行政', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200807_007,派遣法の改正案を、臨時国会に出される意向を先日示されました。,派遣法の改正案を、臨時国会に出される意向を説明されました。,時制や表現の違いに注意。,「先日示され」を「説明され」と誤記。法案説明の場面。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['法律', '行政', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200807_008,学校耐震化事業を進める上で、耐震診断を行う財源の補正予算を要求し、耐震対象校の１８校の診断を行うことに～,学校耐震化事業を進める上で、耐震診断を行う財源の補正予算を要求し、耐震対処法の１８項の診断を行うことに～,数字や名詞の組み合わせに注意。,「耐震対象校の１８校」を「耐震対処法の１８項」と誤記。教育・行政分野での発話。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['教育', '行政', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200807_009,高齢者では、持ち家の方が５４％、公営住宅が２０％、民営が２６％で、民営の中でも木賃アパートなんかでは３～４万の家賃で入っている。,高齢者では、持ち家の方が５４％、公営住宅が２０％、民営が２６％で、民営の中でも持ちアパートなんかでは３～４万の家賃で入っている。,住宅用語の正確な理解を。,「木賃アパート（安価な木造アパート）」を「持ちアパート」と誤記。住宅事情の説明時。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['住宅', '行政', '速記', '聞き間違い']",['文字起こし']
coffee_break_parts_similar200807_010,今後１０年から２０年の間にピークアウトするというのは、世界全体の温暖化ガス排出量を減少傾向に転じさせることを意味し～,今後１０年から２０年の間にピークアウトするというのは、世界全体の温暖化ガス排出量を減少傾向に展示させることを意味し～,専門用語の動詞に注意。,「転じさせる（方向を変える）」を「展示させる（見せる）」と誤記。環境問題の説明時。,True,coffee_break_parts_similar200807,N/A,不明,速記者,日本語,"['環境', '速記', '聞き間違い']",['文字起こし']
