MishearID,TagID
sotogofun_23065_001,INSHOKUTEN
sotogofun_23065_001,YOYAKU
sotogofun_23065_001,MISHEARING
sotogofun_23065_001,DENWA_TAIOU
sotogofun_23065_001,SEKKYAKU
sotogofun_23065_001,OPERATION
sotogofun_23065_002,INSHOKUTEN
sotogofun_23065_002,YOYAKU
sotogofun_23065_002,MISHEARING
sotogofun_23065_002,DENWA_TAIOU
sotogofun_23065_002,SEKKYAKU
sotogofun_23065_002,OPERATION
sotogofun_23065_003,INSHOKUTEN
sotogofun_23065_003,YOYAKU
sotogofun_23065_003,MISHEARING
sotogofun_23065_003,DENWA_TAIOU
sotogofun_23065_003,SEKKYAKU
sotogofun_23065_003,OPERATION
sotogofun_23065_004,INSHOKUTEN
sotogofun_23065_004,YOYAKU
sotogofun_23065_004,MISHEARING
sotogofun_23065_004,DENWA_TAIOU
sotogofun_23065_004,SEKKYAKU
sotogofun_23065_004,OPERATION
