MishearID,TagID
www_1101_com_iimatugai_archive_more070626_html_001,IIMATUGAI
www_1101_com_iimatugai_archive_more070626_html_001,KIKIMACHIGAI
www_1101_com_iimatugai_archive_more070626_html_001,FAMILY
www_1101_com_iimatugai_archive_more070626_html_001,FRIEND
www_1101_com_iimatugai_archive_more070626_html_001,DAILY_CONVERSATION
www_1101_com_iimatugai_archive_more070626_html_002,IIMATUGAI
www_1101_com_iimatugai_archive_more070626_html_002,KIKIMACHIGAI
www_1101_com_iimatugai_archive_more070626_html_002,PRODUCT_NAME
www_1101_com_iimatugai_archive_more070626_html_002,FAMILY
www_1101_com_iimatugai_archive_more070626_html_002,DAILY_CONVERSATION
www_1101_com_iimatugai_archive_more070626_html_003,IIMATUGAI
www_1101_com_iimatugai_archive_more070626_html_003,KIKIMACHIGAI
www_1101_com_iimatugai_archive_more070626_html_003,PRODUCT_NAME
www_1101_com_iimatugai_archive_more070626_html_003,GEONAME_PERSONNAME
www_1101_com_iimatugai_archive_more070626_html_003,FRIEND
www_1101_com_iimatugai_archive_more070626_html_003,STORE
www_1101_com_iimatugai_archive_more070626_html_003,DAILY_CONVERSATION
www_1101_com_iimatugai_archive_more070626_html_006,IIMATUGAI
www_1101_com_iimatugai_archive_more070626_html_006,KIKIMACHIGAI
www_1101_com_iimatugai_archive_more070626_html_006,PRODUCT_NAME
www_1101_com_iimatugai_archive_more070626_html_006,WORKPLACE
www_1101_com_iimatugai_archive_more070626_html_006,PHONE
www_1101_com_iimatugai_archive_more070626_html_006,DAILY_CONVERSATION
www_1101_com_iimatugai_archive_more070626_html_008,IIMATUGAI
www_1101_com_iimatugai_archive_more070626_html_008,KIKIMACHIGAI
www_1101_com_iimatugai_archive_more070626_html_008,MOVIE
www_1101_com_iimatugai_archive_more070626_html_008,WORKPLACE
www_1101_com_iimatugai_archive_more070626_html_008,PHONE
www_1101_com_iimatugai_archive_more070626_html_008,DAILY_CONVERSATION
www_1101_com_iimatugai_archive_more070626_html_009,IIMATUGAI
www_1101_com_iimatugai_archive_more070626_html_009,KIKIMACHIGAI
www_1101_com_iimatugai_archive_more070626_html_009,SCHOOL
www_1101_com_iimatugai_archive_more070626_html_009,FRIEND
www_1101_com_iimatugai_archive_more070626_html_009,DAILY_CONVERSATION
