MishearID,TagID
www_1101_com_m_iimatugai_2132_001,KIKIMACHIGAI
www_1101_com_m_iimatugai_2132_001,NICHIJOU
www_1101_com_m_iimatugai_2132_001,YU-MOA
www_1101_com_m_iimatugai_2132_002,KIKIMACHIGAI
www_1101_com_m_iimatugai_2132_002,NICHIJOU
www_1101_com_m_iimatugai_2132_002,YU-MOA
www_1101_com_m_iimatugai_2132_003,KIKIMACHIGAI
www_1101_com_m_iimatugai_2132_003,NICHIJOU
www_1101_com_m_iimatugai_2132_003,YU-MOA
www_1101_com_m_iimatugai_2132_004,KIKIMACHIGAI
www_1101_com_m_iimatugai_2132_004,NICHIJOU
www_1101_com_m_iimatugai_2132_004,YU-MOA
www_1101_com_m_iimatugai_2132_005,KIKIMACHIGAI
www_1101_com_m_iimatugai_2132_005,NICHIJOU
www_1101_com_m_iimatugai_2132_005,YU-MOA
www_1101_com_m_iimatugai_2132_006,KIKIMACHIGAI
www_1101_com_m_iimatugai_2132_006,NICHIJOU
www_1101_com_m_iimatugai_2132_006,YU-MOA
www_1101_com_m_iimatugai_2132_007,KIKIMACHIGAI
www_1101_com_m_iimatugai_2132_007,NICHIJOU
www_1101_com_m_iimatugai_2132_007,YU-MOA
